RHAG,DDIT4,MPO,CCL3,MAFF,TYMS,ENPP2,TOP2A,KIF11,PRG2,CEP55,NUSAP1,PTTG1,CD24,CCNB2,HMMR,MLF1IP,FABP5,CD69,EMP1,RACGAP1,TTK,NME1,TFRC,EBI3,CCRL2,KIF14,TFDP2,MT1G,H1F0,TPX2,BTG3,RAB13,CASC5,MT1E,E2F8,STAT4,CKS1B,CCNE2,TNFAIP3,MCM6,NDUFS5,RPL10,BUB1B,NNMT,KIF4A,COX7B,PCNT,WBP5,TARS,CCL20,JUN,FEN1,AURKA,SNRPG,UBE2C,CLEC7A,MANSC1,CD302,NUAK2,RCBTB2,FGL2,RGS2,CPVL,CCR2,TGFBI
3.850180302,7.832786492,4.24717905,3.508597318,4.954714833,5.291999352,3.318541425,3.655243032,2.822795963,3.05895796,4.994721265,5.636030414,6.6142697,9.709303611,4.10345093,4.393428558,4.425163646,5.31467114,5.364150918,3.181084692,5.479849955,2.595334617,5.314206307,8.942859074,2.475049854,3.141915367,3.390906533,4.611817815,4.04203028,4.722172366,2.248565728,4.391798955,5.348976587,4.790959355,3.557950406,3.33819273,5.111360781,3.873445495,3.676577479,7.129202826,6.474900113,7.630972079,7.630972079,2.377207967,3.173590961,2.526059724,9.619497845,4.626173901,2.943050132,6.73984945,2.239144778,3.540111925,4.346065552,3.668813495,8.862737521,4.209463688,9.582833606,10.2120663,9.937931896,9.103945714,8.494781975,10.02428289,12.23154371,7.262085247,9.641167746,7.51935998
2.834106204,8.201129,3.939699149,3.053397444,5.346187678,6.635307059,2.386845813,7.219696776,5.836971449,2.088765416,6.27316651,7.558467557,8.18716644,11.0575399,5.807415747,6.938125929,5.570859944,5.138788365,5.180587187,2.969781128,6.952254052,4.445953116,5.228363804,9.835449179,2.775162604,3.761284961,5.696905829,5.834838847,4.028727112,5.847735248,3.667252371,4.958994376,8.002732822,7.299179066,3.222845143,4.280205814,3.296554726,4.454395202,5.306139967,8.001885291,7.406961035,6.642868563,6.642868563,4.472424072,3.102110939,4.500890885,8.895568925,4.444145964,2.016505651,7.444974767,2.083250093,3.293403135,5.158512813,5.288121088,8.56515556,6.101721368,9.728358747,10.48434367,10.15408222,8.231409544,8.641374671,11.15505777,10.20361925,8.583021263,10.11122259,8.088585123
1.997051439,7.720748157,2.885711141,2.6967265,7.39378812,3.142379829,2.942686685,3.072052455,2.340850626,2.197221971,1.299085519,4.407113247,4.202832872,7.309569373,2.588348148,2.859289096,4.434828073,5.242988949,5.7037375,3.458544423,6.314294838,1.876349047,4.967524936,7.958796911,2.381472323,4.731468396,2.629097871,3.470373437,4.774919819,3.575436253,1.502699183,3.786068829,6.173835727,3.533826643,3.623178301,2.306876301,4.432947007,4.028843962,3.416646129,9.193266571,6.476253431,8.047250506,8.047250506,2.152320651,2.879281975,2.130167738,10.45510653,4.643810123,2.521820748,6.429136263,1.922244856,3.252180748,4.153197879,3.018776287,9.93413021,3.704254663,11.1171022,10.59986231,10.01607441,9.879088364,9.651921501,12.16125844,13.02419828,8.611120925,10.4709107,8.651137166
3.237656336,8.515934789,4.932912013,6.328974396,7.368370492,4.239856094,7.637023772,4.017571694,3.821095738,2.215173253,4.306204605,6.075014894,7.039871607,10.23918783,4.726161572,4.819019003,5.941006025,7.602131608,4.746204784,5.659951761,7.174660296,4.208782423,8.271440459,11.59843488,7.348567664,4.486345313,4.06514445,5.825345049,6.606815437,4.367081539,2.651997839,4.529207496,6.258129838,5.473856246,4.705171728,2.685276871,3.700079166,4.036129088,4.496830434,10.33209912,7.093054768,9.404736817,9.404736817,4.036246608,3.263544631,3.375260857,10.74263841,4.951349205,1.921896995,7.035260772,4.001354677,3.516612647,4.416068368,3.995750694,10.34085026,3.343562448,9.379620762,10.36760263,9.150978064,7.495346542,7.514669185,9.894975192,11.17082543,6.304174323,7.615053967,5.000867078
7.905816575,7.048915238,3.069515893,4.254441788,6.527502705,8.054657302,3.474025128,5.124451185,5.409054774,3.18738295,3.729201713,7.124224584,6.964536509,9.091843872,5.914426237,6.718476923,6.73697184,7.932688212,6.634732854,4.41635081,6.879166093,5.782382161,7.604741897,10.29085782,2.350232177,3.649151645,4.424316803,4.204770721,4.921736229,4.503048114,3.191636762,5.459016055,5.756807795,6.042005447,4.568436055,3.404248299,5.527281512,5.388058123,4.837911607,8.108204975,7.721807691,9.379255635,9.379255635,3.906646107,3.494501319,3.425910418,10.86813664,4.895303245,2.505709468,7.084448511,2.342580246,3.830125216,5.681729702,4.111294757,10.83754811,4.455019258,10.76270306,9.58228507,10.17199325,8.504299612,8.734200406,12.38882718,12.08654239,8.880426637,10.27137581,10.26033503
2.333751981,6.547365042,3.38923771,6.568484531,5.179405098,5.186412654,3.89113805,3.679094183,5.527699636,2.029527195,5.142190155,6.640840264,8.324497837,8.59388901,4.554220657,7.620829395,6.189622365,6.917695284,7.79074385,4.236518464,7.538414936,6.220577627,7.174040672,9.817249289,2.263730931,4.070507435,5.641324499,4.646928378,5.042063329,3.73357863,2.056687097,5.792959041,4.58879939,7.667445037,4.687253212,3.359964743,6.542758993,6.76988279,6.757578933,8.991955147,7.346836115,6.653457914,6.653457914,4.151830393,2.871855899,2.849194664,8.089448397,4.326451961,2.770370594,6.754678906,2.440444129,3.408481002,4.545198865,3.82530379,8.290109977,4.617897344,11.41235364,10.94329132,11.24059474,9.208156968,10.14915929,12.98580615,13.66918341,9.609117279,11.49158219,8.336540759
3.633109413,9.074900566,11.73491166,3.294471204,6.447622639,10.28540227,3.398946279,8.207273078,7.063177821,10.79235529,6.624511464,9.354779057,8.416357557,12.2452939,7.214158618,7.34741857,8.09417941,7.253257309,5.168575943,5.311622894,8.42183997,6.090465519,7.511870999,9.528604285,2.382103954,3.093489795,5.891070593,5.268420489,4.102141144,5.944010097,5.774049905,6.008549764,9.344509205,7.315216743,3.335982982,7.199515068,4.170076212,6.813586566,7.257428441,8.805516133,9.375132835,9.442596852,9.442596852,6.568448869,7.196171478,6.43587136,10.49406235,5.549259583,3.80291186,7.453447334,2.961315197,3.99553048,6.666312486,6.450077845,10.62717699,6.574651241,8.564519868,10.56411377,9.923490229,8.411560471,7.112295169,9.340950804,11.87925683,6.38303433,7.539763782,5.665915545
3.427136007,8.29117118,2.881441004,3.8060881,7.753061914,4.32336163,3.593919528,2.666389819,2.337414231,2.072956064,2.030151493,4.320133008,4.582785152,9.043677114,3.397992743,2.761362919,4.26770959,6.863919368,5.006534878,2.444306042,4.810702849,2.13453455,5.829449408,9.733595484,3.700065684,3.204856728,2.21043939,3.905799105,6.327733176,4.58756983,1.66714488,4.064500104,5.368158996,3.595551566,5.741885707,2.276693571,4.279830454,4.344436456,2.52695244,9.530134135,6.485537504,7.723048342,7.723048342,1.951911078,2.698738095,2.6752621,9.955784539,5.970200527,2.170803086,6.341281541,2.100088766,3.330349797,4.258407032,3.142144286,9.041687942,4.117383898,10.2752893,10.31432041,9.759321648,9.93046753,8.389471119,11.01800754,12.37490613,8.225909548,6.995576295,8.341407278
1.704164289,8.390143231,3.971385224,3.006373189,7.413824141,4.471426171,3.12832222,3.656112284,2.711456784,2.901219322,3.392613893,5.815723425,7.721350812,9.83410468,4.858799318,5.14502026,2.614978601,4.856304614,1.644281001,2.534879263,5.131266622,2.978709916,6.153559864,8.099677156,2.630251887,3.538916061,3.345264521,4.170332365,4.991029115,6.292908902,3.065529382,2.630546555,6.546321848,3.23850885,4.639724069,3.013199314,3.930156172,3.708485052,1.907404864,7.179829649,6.527047702,8.614943428,8.614943428,2.281863483,2.80779009,3.536162648,9.067231211,5.185719541,1.677463918,6.759362723,2.136482243,3.426174805,3.714809549,3.678539045,8.462874325,5.16150217,8.580075406,9.551527329,8.901133267,9.734167321,6.228035168,7.881791756,8.464265371,6.343569456,5.898540748,7.61306896
3.14689563,9.106753446,7.256018617,4.732647808,7.001821358,8.870242186,5.034753013,6.071280794,3.721795258,3.554203749,3.737967424,7.06606287,9.417149454,8.681303957,6.896215552,6.492900486,3.526935043,6.729902822,1.729884072,6.374333554,6.701146334,3.269862905,7.999961639,7.829866401,2.492973658,4.142502182,3.857314491,4.371820402,7.217631621,5.620499318,5.571178853,3.358819659,6.392029863,4.536417113,7.088854851,3.622538194,4.571234758,4.934619565,3.218986779,8.676035991,8.638151595,7.128318049,7.128318049,3.10915047,3.139999357,4.31488485,8.393223655,5.752908242,2.019768705,5.831085127,1.954963372,3.140126104,5.655108732,4.332070368,8.788430084,5.671515545,10.0404599,9.341947703,8.612711953,9.708281507,6.45142459,9.758045919,9.937942716,7.90677365,7.873743949,8.576757509
3.492966035,9.59143038,6.04233126,3.210450476,4.024689955,4.672641095,2.518932874,3.130500042,2.423281061,3.017101495,1.886616118,4.410919924,5.007706283,10.20395138,3.48804402,2.83278286,4.741103348,5.906042671,5.703051369,3.172831876,5.208458493,2.496882649,8.497721056,8.752576076,2.350976378,2.704737563,2.475114091,3.813058746,4.402199074,4.136581374,1.511828925,3.506144617,4.333008431,3.802147448,3.383428977,2.85226314,4.353916063,4.387345928,3.966763821,6.937399929,7.16721551,8.882878266,8.882878266,2.105252272,3.25018699,2.826845296,10.22305975,6.58225573,2.091161092,6.652357747,2.050148957,2.941588136,4.549617252,2.96543931,10.06972226,3.2186397,10.31434235,9.53142344,10.43368391,8.661639426,7.951317763,11.44680553,12.09721098,8.825527259,9.54711618,10.38751113
4.167007265,5.525252072,2.746189807,3.302068916,7.909444877,3.609116679,2.372417022,2.687760878,1.945398383,1.919781084,2.072312527,4.52420014,4.427369906,7.757373065,2.873586806,2.822196027,2.976188803,5.826228266,3.258339558,3.947115189,5.134540217,2.18950812,5.613615417,9.589169344,2.638984335,3.537783089,2.929493161,4.164840253,6.718216481,4.481152988,1.538448,3.056337732,4.785659818,3.355516434,4.298354364,2.832980831,3.828402071,3.41836871,2.463705431,7.116338677,6.673606151,7.363526654,7.363526654,2.013981077,3.231557571,2.616757311,9.650112244,4.93930511,1.741697951,5.814080864,1.662282842,2.376064666,3.523324798,3.150741933,8.895158981,3.831199913,10.868087,10.04414698,10.54949923,9.735611693,8.777748669,10.87353063,11.78689682,9.064804948,8.291670437,9.328937008
3.679433486,8.491606649,4.487949894,2.259298333,7.155515845,5.33500199,3.277713584,3.839663691,3.407307203,2.223496508,3.680110195,5.606626079,5.474343263,9.596979594,3.646428305,4.329437544,3.972469563,6.000925493,4.347167806,5.113836837,6.035580029,3.090937537,6.708184864,9.820923198,2.557607982,4.242731514,2.940878736,5.310001804,5.497131726,4.477787668,2.174173816,4.042950595,5.473674609,4.559943731,3.802483698,2.678931514,3.611909931,4.029592268,4.513117584,8.537090829,6.781418203,7.794937977,7.794937977,2.145223856,3.218075441,2.882754393,9.504145709,4.641143157,2.047857517,6.352352138,2.543498684,2.85578754,4.341273326,3.549735554,9.09643304,4.418051104,9.965683161,10.9438196,9.284944953,9.037885226,7.411696611,10.67571534,12.83872113,7.686021962,9.957549587,7.794024459
3.76918349,4.4910946,4.135365152,3.004268877,4.053052031,3.8612719,2.667065945,4.136561611,1.912397641,1.936334412,1.928576074,4.742608537,4.298005678,9.302067761,2.874166175,2.557109132,3.04925957,5.39925142,3.899680564,3.133091908,4.484419076,2.075740431,5.78308557,9.774585254,2.500065758,3.179968035,2.485835177,4.232465158,4.540572626,4.921785119,1.551116919,3.238500686,4.818103363,3.458151574,3.937892998,2.657913214,3.854146251,3.624314955,2.969384003,7.195410136,6.70340224,7.904743447,7.904743447,2.113534198,3.057869444,2.585701253,9.976516228,5.379703647,1.832483868,6.459533577,2.213668712,2.7496608,4.622026486,3.068793319,9.490507258,4.007449596,10.56270351,9.735451747,10.13353474,9.206702025,8.889163129,11.86551779,12.26635763,10.01989133,9.233628309,9.899742822
1.433424989,9.796332954,6.329568793,5.781507006,6.974520967,9.303868098,3.141266841,7.376964082,6.629007563,1.918027441,5.761125418,8.44444179,7.559176854,8.630718086,6.989605258,7.00002072,6.954950971,8.967145483,5.454164334,4.489548676,7.978014152,6.519343566,8.769165092,8.657173742,3.451196418,5.678676059,5.137848975,3.381989423,5.410326551,3.884676862,4.747450367,4.983094669,7.235317219,5.947810923,5.77033219,4.716118915,6.849349559,6.079064534,4.992107267,9.729804265,9.201916807,9.775509432,9.775509432,5.49549826,2.953708689,4.631319482,10.77822879,5.503825587,1.961664183,7.384663679,1.941332367,3.743707045,6.474828471,5.31122867,10.63739655,6.182295299,9.687305516,9.389813206,9.710148318,8.871777758,7.875814392,11.3085111,11.39039361,8.679082245,9.339844378,7.431960475
4.370027264,9.07924704,6.516758199,4.789504279,6.155161309,7.253751521,2.904015482,4.184079183,3.98621531,4.214467099,3.786497444,5.809140429,6.348738983,10.59258851,4.872054287,4.573815456,5.481153045,5.660053761,6.300008323,2.454952774,6.050140077,3.515201245,7.209748254,8.556477199,2.988157306,5.014167416,3.157956803,3.747801671,4.781516179,4.908869428,2.629233177,4.565738479,5.848252853,4.997244184,3.866130932,3.113520008,5.592987092,4.144127696,5.60436621,9.948281936,6.928216284,7.262161856,7.262161856,3.241684481,3.737932375,2.993842314,9.86130063,4.71432852,1.781222386,6.723270387,2.054325263,3.942860473,5.287314429,3.548693861,9.572203352,5.341526939,10.67141405,10.32306523,10.20032781,9.480432892,9.278717206,12.00551787,11.64016524,6.298685587,8.497169939,3.928810212
7.100997624,6.391223331,7.153784461,3.725082812,7.232687581,5.774988432,3.320564096,3.654339587,2.902605611,2.124459177,2.602526403,5.247164649,5.116704527,10.28133127,3.642056116,3.49440997,4.56317757,4.677712106,4.792190404,3.607402844,4.536448747,2.309927356,4.714381541,8.71590389,2.180603664,3.440818299,2.722166993,4.256310815,5.193694761,4.136353222,2.410599937,3.615975608,5.92812237,4.421387965,4.888814257,3.162376395,4.000467171,2.914624491,4.258833366,9.216951464,6.567374182,6.25990744,6.25990744,2.506664746,3.064228636,2.691497204,8.520033476,4.028663091,2.080184629,6.233587053,1.782699201,3.434181087,4.37645866,3.257401956,8.100483367,4.166238983,11.58701602,10.33829636,10.70043237,10.20064854,10.71887298,12.52089324,12.19604901,7.309042417,8.195107246,7.720276643
3.211835796,8.189201823,4.489818002,2.154002407,4.887641254,3.780300325,5.758744669,3.860461825,3.148333575,2.155175172,2.985780451,4.58998935,5.793013912,9.308760864,3.800499999,3.068906821,3.539619398,6.368874503,3.552665663,5.349389115,4.559543211,2.067612983,7.698799805,9.593117452,2.886679969,3.594547687,2.77968016,5.048963979,5.313015192,5.752243858,2.038359684,3.064706926,5.75600915,3.524787747,4.60001274,2.80869378,3.602280723,3.575751759,3.460625985,9.294420337,6.231623549,9.140713692,9.140713692,1.852127634,2.662100141,2.837543376,10.82411713,4.375641518,1.840542625,6.151044346,2.575235197,2.163661564,3.996627686,3.029797337,10.12589465,3.635134239,10.15094995,10.14917271,10.39089402,8.517608172,7.977831435,11.23165677,12.18999702,8.197776083,9.481049895,8.367650896
1.712033333,6.873705111,2.600050436,4.104113811,5.62678172,3.8482125,2.759205935,2.996393047,2.352500271,1.737619008,2.737690909,5.201064135,4.725593546,7.468233065,2.840913878,3.564145895,3.229511971,4.957643463,5.54218742,2.234521463,6.094390289,2.538029495,4.762102038,8.487684452,2.268907685,3.945689118,2.977134333,3.278270366,6.166476028,5.972904311,2.112646075,4.630770373,4.514071311,4.139901661,4.164089656,2.653510212,5.54723677,3.796792446,3.449471194,9.735192918,7.198412913,7.183289604,7.183289604,2.009862441,2.794559852,2.569593086,8.759905807,5.099799082,2.27182343,8.426478755,1.783169571,3.815113434,4.089418271,3.425144435,8.707233167,4.287671157,10.92776847,10.61365448,9.014793221,9.509912589,10.10055552,11.4381827,11.56752367,5.804585055,7.075320418,6.620484391
3.542892614,9.123495395,2.093941679,2.451397088,6.786001869,6.760842749,2.585491963,4.647034219,3.138261145,2.115585032,2.835005701,5.319225186,5.173684393,9.760247133,4.416028682,4.503408632,5.328430344,5.701080941,7.36657087,2.535741363,5.701523863,2.954994337,5.475797743,8.097389024,2.295834967,4.445414605,3.433225872,4.038435509,5.037838181,3.726405935,2.439158067,4.154832221,4.138104853,4.265681188,3.60800926,2.873267114,5.47288063,3.714895233,4.327663654,9.827251088,6.959963873,7.401024306,7.401024306,2.791058984,2.751061248,2.304209347,9.776695435,4.32912269,2.01515758,6.454136629,3.057268938,4.552592347,4.447987904,3.571939678,9.379562938,4.676569406,10.89222223,11.49722017,10.33011519,9.689963444,8.897697792,10.10316022,13.1248642,4.24589887,7.159821437,3.750662386
9.640742589,6.494586078,6.592773389,2.29744771,6.360830411,7.306477648,2.603233273,5.960994486,3.986766676,3.383478939,3.065657091,7.606416885,7.123293007,10.62069096,4.92287981,4.935174864,5.189686824,5.592794038,4.179180275,3.848921529,6.60121992,3.512652203,4.961447914,11.15768347,2.48249386,3.510254284,3.855957054,6.766666902,5.019548117,4.727878484,3.444663121,4.725229958,6.47770894,6.066732161,3.951270004,3.411161495,4.599664389,4.617575234,4.486747161,7.072782877,7.712616462,7.626814256,7.626814256,3.425974735,3.597622004,3.835643133,10.27618417,5.894728939,2.698399487,6.68560831,2.103279247,2.755961281,5.153631001,3.993196372,9.336560273,4.459107104,10.73419012,10.12096249,10.39881451,8.510707515,9.015750774,11.61214583,11.97790012,9.156363574,9.373132486,8.933697586
2.755832144,10.10444215,5.322657467,3.194003197,3.77372671,6.443602926,2.191641368,3.114621439,2.821031313,2.810227301,2.329930397,5.129432658,4.790605243,10.06640624,3.309745213,3.552928963,4.599449868,5.199559451,7.905466739,2.520083333,5.911046123,3.090622584,5.744606946,8.641864976,3.112231625,3.233032299,2.740701848,3.506631278,4.162787853,3.73844835,2.124705833,4.162117885,4.926450667,4.508023843,3.406061508,3.053226274,4.3036137,4.473932441,4.211132064,8.672425254,7.091300745,7.604633362,7.604633362,2.806636424,3.477276945,2.736138367,9.343018745,6.332562822,2.685994148,6.4204316,2.395208091,3.072420526,4.781102843,3.644533091,9.115779049,4.2354199,9.873398166,10.74735489,11.10031005,9.253008915,8.391290326,12.21105627,12.47969837,9.133642345,9.864965964,10.24809518
6.511236015,7.542659598,3.773702457,2.569163676,5.460267428,4.514121019,2.635747827,3.655682076,2.875444559,2.099437347,2.078082822,4.789187701,5.172619955,8.323469842,3.903483823,3.587873768,5.419542666,6.227101573,5.748156356,4.954836451,6.242789765,2.377882554,6.737134591,10.26835982,2.610270363,2.74359743,2.434717889,3.750252762,4.803089271,4.029351541,1.668361899,4.592761377,5.593837163,4.315161347,3.598121286,3.014551394,5.566634933,4.546819044,3.235249563,7.613928138,7.501501609,7.85245499,7.85245499,2.624302898,2.947730958,2.692914971,10.12516095,7.548154677,2.496584101,7.226318444,2.004447316,2.847821626,5.042707387,3.406784203,9.850576331,4.171743075,10.15847686,9.899542191,9.753246332,9.340940726,8.494434037,10.1517398,11.29343534,7.971384786,9.382017869,7.494398581
2.504683073,7.334186015,2.852800331,3.502076365,5.112795913,5.082761602,2.824447887,4.314862756,3.159068539,2.203074505,4.510041574,5.336307435,6.519256331,10.51923653,3.844134551,4.487562605,3.333599976,6.148980739,5.581991506,3.458142722,5.581974394,3.0582977,5.225173595,9.631069221,2.526673134,3.128242183,3.507026392,4.486664178,3.556017021,4.042280681,2.486545185,4.466540106,5.099550196,4.204177078,2.742939097,2.706592256,4.313212145,3.70797247,3.596156384,6.985129658,6.496096244,7.6934629,7.6934629,2.355428217,2.539246358,2.695819445,9.497290037,5.290973195,2.628934301,7.007341204,1.819263885,3.517984176,4.383321197,4.088340317,8.644564752,3.937209699,9.990737047,10.44380018,10.38934051,9.156422217,8.807471502,11.1888233,12.03270433,8.775320101,9.835001258,9.038659107
8.859866018,8.623783358,6.973387518,2.590442418,9.834022155,6.774357069,4.110325528,6.645396826,4.647914087,4.852217929,3.568659425,6.839473258,8.469602675,10.98389488,5.306078058,6.68725455,4.286260321,6.104592867,4.295454644,3.308502569,6.382521634,3.194045844,7.111166428,11.93211397,3.668854484,4.046289563,3.825465233,6.586569167,4.668382933,6.291512,2.372186452,4.812782963,6.933602759,5.207323228,3.587279532,2.992680974,3.495218926,5.262271251,4.3803259,8.232608432,7.90860705,7.929856328,7.929856328,2.971874313,3.832390824,3.402881223,10.38043283,5.977323024,2.361149776,7.918362194,2.410901481,2.593287639,4.985086322,4.351641956,9.104719449,5.25010542,8.532042782,9.201339354,9.262632411,8.285442653,6.563676966,8.816092432,8.478219709,7.564915883,7.354019005,6.431533114
2.781792798,8.278784702,2.652749212,5.562755002,9.042347102,3.237391141,7.652419758,2.611075368,1.625080882,2.292021441,1.28419624,3.257226209,4.070014981,7.817386808,2.979514479,2.436021068,2.894924953,4.990527196,8.58663334,2.551485665,2.532786479,3.931538134,4.596986016,8.383168938,3.473895087,8.459671994,2.621489834,5.324821714,5.729910819,4.168128482,1.328026746,3.850572168,5.074482535,3.927990947,4.351689733,2.664594929,3.922630648,3.453410902,3.11216539,9.793962779,6.181449497,7.000773546,7.000773546,1.741729019,4.127670667,2.288817681,9.933010145,3.770828201,2.120939829,7.535580143,3.438581453,3.282775113,4.210528235,2.865576196,9.431532127,3.685093941,10.78324323,9.76674181,8.637276323,8.534757254,8.074086269,10.78787416,10.93997171,4.353050997,4.825406282,4.668912069
6.146017133,7.127815165,2.486175065,3.693346635,8.51244989,5.562792767,2.896541326,4.591759862,2.269709741,2.195070597,3.675954323,5.453833084,6.048591943,8.005808678,3.309934775,4.791638011,3.910685661,6.574829752,6.401882947,5.157048526,5.5280182,2.695284403,7.540178853,9.722639862,2.21771143,3.852365211,3.11769198,6.023854847,4.720812933,4.906811292,1.520269274,3.702955141,4.657843961,4.273408568,4.564961747,2.709931024,6.031991231,5.103290138,3.614398323,8.475810816,7.310589013,7.798829753,7.798829753,2.519958799,3.256307095,2.755457437,10.424541,4.863761221,2.0500849,6.926916648,2.104879964,3.409879421,5.339763648,3.265322469,9.831735994,3.882904372,10.3766225,8.869922323,10.15156112,8.731968752,8.690337237,11.48599088,11.54873029,7.271668844,9.212741076,7.561564222
1.95395424,6.870972054,2.617251409,3.206896533,5.575119189,4.282720226,3.847372144,2.677575709,3.051281004,2.018964588,2.010730714,4.710455854,4.697279868,9.250413486,3.062415217,3.41819004,4.430788045,6.632678696,6.876731617,3.598743054,5.32022517,2.88265807,7.290717435,9.167720696,2.181047622,3.366357009,2.53102567,4.079990454,4.864348449,4.460019988,1.468631554,5.192314702,4.565071332,4.74776851,3.915761166,2.721598726,6.083632811,5.158672246,3.295400042,8.243263507,6.797995112,8.36523948,8.36523948,2.059061527,2.993325669,2.480730256,10.04644412,5.928120617,2.342767266,6.971671854,2.016431536,3.266898606,5.032518617,2.903233571,10.25506913,3.439800997,10.73036964,8.93115356,10.34808093,8.964245967,9.22964763,12.35131128,11.72917322,9.259585092,8.112682341,10.27284149
3.642237725,7.654196586,3.110847779,2.562307318,7.437698516,6.545556419,2.348488802,4.578148042,4.040258619,2.95938487,3.793204405,6.275557553,6.873876582,10.19040613,5.08416345,4.018271796,4.293231916,5.531673314,4.688537902,2.952776169,5.63810706,3.182555553,6.427751355,9.02939357,2.524408667,3.364589432,3.264146723,3.664496768,5.222669913,5.130534993,2.221891868,5.225935476,5.446901365,4.401216812,4.187882624,3.277071551,4.691926847,4.446440472,3.754816144,8.102578896,7.466699364,7.127770732,7.127770732,3.026717611,3.255862687,2.979342201,8.724469413,5.802467815,1.822176904,7.48570315,2.421134741,4.467770586,5.735736332,3.943121427,8.492980158,5.540903244,8.901678516,10.00696545,8.771893653,8.662674377,7.836793214,9.600154265,10.13142828,5.342953619,5.851976588,4.997389264
6.584883553,8.897148515,8.366539672,3.032375064,7.249359937,8.682507712,7.597478226,6.969317723,5.346279955,4.652683176,6.415012094,7.62784579,9.011467971,11.61618795,6.558357727,5.630793702,5.569485346,6.300902107,5.639936292,2.993362692,6.96626914,3.337189139,7.232879267,9.883970919,4.712000137,3.807642801,5.035673381,5.053714658,5.021663633,5.889189011,4.795221816,4.862740301,7.603598981,6.363939229,4.038594006,5.614438081,3.718398482,5.717126993,5.46290641,8.00320469,8.352918389,8.162876397,8.162876397,3.663093056,3.957543112,5.511970974,9.801108499,6.151068798,2.86249901,7.097072121,2.300469354,3.811085475,6.708807589,5.74527978,9.397055177,5.287551686,9.786124029,8.211591907,9.634094673,7.254052565,6.048591757,10.21232311,9.405275614,8.398947596,9.005715235,8.500862924
4.100145025,6.33547738,3.271050153,2.100789579,4.85312923,3.823850092,2.287543346,3.534657896,2.139864514,2.768871165,1.499478509,4.898156102,4.176992315,9.255830111,2.873348855,2.759634085,3.450788592,4.761059457,3.024453845,2.830234759,5.383687499,2.159003648,4.909822845,7.868079708,2.38686247,2.701469013,2.475845986,4.277193269,4.626894738,4.342620539,1.782887609,3.389788729,5.281973115,3.115886762,3.921365778,2.302819617,2.763410103,3.193779158,3.45136677,7.330317434,5.023770396,7.270080549,7.270080549,1.814074099,2.593157699,2.920698392,9.195738974,4.203911964,2.4331416,4.623459738,2.194194471,3.898841978,4.274792495,3.234816077,8.966942177,4.351003658,10.58976069,10.77834968,10.08692175,9.825331977,8.835448859,11.33161417,13.44944643,8.592088728,9.040062849,10.08615181
5.278330692,6.256969841,2.96041995,3.27927902,5.537354691,4.598912241,2.691538569,3.210577506,2.463511656,2.073041486,2.50970391,4.530389058,6.114028937,8.436224113,3.870228069,2.514744543,3.455783778,5.799753753,3.142621201,3.376513426,4.526220563,2.093622288,5.511860417,8.500178785,2.72781924,4.674539456,2.584883663,3.445201662,3.954416627,5.282034355,2.03283336,3.393818764,5.387085134,3.198770565,3.205756364,2.987579525,2.837069923,2.985859548,3.399674258,7.596384198,6.01043923,5.603485102,5.603485102,2.150930124,3.912414527,2.637585773,9.385653273,4.482161115,1.926623912,4.87639078,1.912157243,2.653836513,4.610540712,3.263802936,8.67864917,3.802801242,10.50606761,10.54542418,10.30790885,9.261160454,8.173389754,10.42191511,10.78621656,8.804249705,9.778775804,9.188585196
8.562656702,8.280104593,2.622928674,2.700347875,6.622639539,4.661740988,3.222665512,5.079715162,2.257852763,2.503433825,1.888633694,4.414557147,8.375719498,8.310340156,3.033024385,2.982583334,3.700686371,6.709592174,7.229060031,2.768466267,4.407344221,2.760378556,6.185421001,10.84541623,3.416271636,4.169211274,2.780471062,6.753025953,5.669038469,4.795107153,1.686722482,4.945940196,3.270084679,3.455250457,3.829458972,3.398850695,3.881952577,3.723146989,3.237504268,9.15113407,6.186306129,6.745068099,6.745068099,1.869702009,4.165070407,2.857126054,10.16692995,5.457905096,2.530881225,6.217254224,2.234204551,4.807362746,4.448641756,3.145204059,9.425805976,3.550351246,9.524264709,10.11961265,8.771509683,8.570461186,6.514492498,9.870678759,12.60535276,4.511106816,7.446278359,6.192166295
1.418506601,9.242642934,5.039621125,3.123045389,4.391977519,6.752722653,2.02656139,4.278425672,3.361661265,2.83229507,2.444323834,5.903531393,5.785280098,10.16659473,4.041819957,4.209846996,4.441116801,5.556126462,5.72302372,2.997988921,6.159323237,3.646200295,6.858045395,8.239128607,2.25231678,3.542105574,2.974271398,3.455345847,4.275121885,4.670495221,2.049609933,4.523109392,6.542984052,4.278382723,4.294978963,3.774461311,4.29584512,3.47046797,4.600927468,8.591572374,6.847462959,8.371033016,8.371033016,3.348634632,2.929542613,2.70974827,10.10572283,4.673504041,2.109747464,6.55872996,1.925488795,3.46021242,4.949895682,3.769439201,9.669057666,4.572359824,9.995199884,10.69987264,10.9740572,8.967920604,9.370879347,12.13690193,12.57416324,9.742813309,10.92920952,9.102079101
